page_id,id,group,state,render,device_pass
RM-011,RM-011-extra-reconnecting,supplement,"{""manifestId"": ""RM-011"", ""state"": ""reconnecting"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-011-extra-reconnecting.png,False
RM-011,RM-011-extra-snapshot,supplement,"{""manifestId"": ""RM-011"", ""state"": ""snapshot"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-011-extra-snapshot.png,False
RM-013,RM-013-extra-empty,supplement,"{""manifestId"": ""RM-013"", ""state"": ""empty"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-013-extra-empty.png,False
RM-013,RM-013-extra-error,supplement,"{""manifestId"": ""RM-013"", ""state"": ""error"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-013-extra-error.png,False
RM-013,RM-013-extra-loading,supplement,"{""manifestId"": ""RM-013"", ""state"": ""loading"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-013-extra-loading.png,False
RM-014,RM-014-extra-draw,supplement,"{""manifestId"": ""RM-014"", ""state"": ""draw"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-014-extra-draw.png,False
RM-014,RM-014-extra-fighting,supplement,"{""manifestId"": ""RM-014"", ""state"": ""fighting"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-014-extra-fighting.png,False
RM-014,RM-014-extra-lose,supplement,"{""manifestId"": ""RM-014"", ""state"": ""lose"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-014-extra-lose.png,False
RM-014,RM-014-extra-settling,supplement,"{""manifestId"": ""RM-014"", ""state"": ""settling"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-014-extra-settling.png,False
RM-014,RM-014-extra-win,supplement,"{""manifestId"": ""RM-014"", ""state"": ""win"", ""evidenceType"": ""SYNTHETIC_PRODUCTION_WIDGET"", ""deviceValidated"": false}",renders/sealed123-final-supplement/390x844-text1.0/RM-014-extra-win.png,False
AC-001,AC-001-recovery-busy,interaction,"{""manifestId"": ""AC-001"", ""surface"": ""recovery-busy"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/AC-001-recovery-busy.png,False
AC-001,AC-001-recovery-error,interaction,"{""manifestId"": ""AC-001"", ""surface"": ""recovery-error"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/AC-001-recovery-error.png,False
AC-001,AC-001-restore,interaction,"{""manifestId"": ""AC-001"", ""surface"": ""restore"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/AC-001-restore.png,False
AC-002,AC-002-agreement-sheet,interaction,"{""manifestId"": ""AC-002"", ""surface"": ""agreement-sheet"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/AC-002-agreement-sheet.png,False
AC-002,AC-002-consent-ready,interaction,"{""manifestId"": ""AC-002"", ""surface"": ""consent-ready"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/AC-002-consent-ready.png,False
AC-002,AC-002-privacy-sheet,interaction,"{""manifestId"": ""AC-002"", ""surface"": ""privacy-sheet"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/AC-002-privacy-sheet.png,False
AC-003,AC-003-login-validation,interaction,"{""manifestId"": ""AC-003"", ""surface"": ""login-validation"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/AC-003-login-validation.png,False
AC-003,AC-003-registration-validation,interaction,"{""manifestId"": ""AC-003"", ""surface"": ""registration-validation"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/AC-003-registration-validation.png,False
DS-006,DS-006-publish-validation,interaction,"{""manifestId"": ""DS-006"", ""surface"": ""publish-validation"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/DS-006-publish-validation.png,False
DS-007,DS-007-ranking-room,interaction,"{""manifestId"": ""DS-007"", ""surface"": ""ranking-room"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/DS-007-ranking-room.png,False
DS-007,DS-007-ranking-wealth,interaction,"{""manifestId"": ""DS-007"", ""surface"": ""ranking-wealth"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/DS-007-ranking-wealth.png,False
US-002,US-002-profile-validation,interaction,"{""manifestId"": ""US-002"", ""surface"": ""profile-validation"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/US-002-profile-validation.png,False
US-003,US-003-block-confirmation,interaction,"{""manifestId"": ""US-003"", ""surface"": ""block-confirmation"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/US-003-block-confirmation.png,False
US-008,US-008-report-validation,interaction,"{""manifestId"": ""US-008"", ""surface"": ""report-validation"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/US-008-report-validation.png,False
US-009,US-009-feedback-disabled,interaction,"{""manifestId"": ""US-009"", ""surface"": ""feedback-disabled"", ""fixture"": ""synthetic"", ""writesAllowed"": false}",renders/sealed123-final-interactions/390x844-text1.0/US-009-feedback-disabled.png,False
CM-001,CM-001-hub-anchor-normal,room_financial,"{""manifestId"": ""CM-001"", ""incomeRole"": ""anchor"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-001-hub-anchor-normal.png,False
CM-001,CM-001-hub-guildChair-normal,room_financial,"{""manifestId"": ""CM-001"", ""incomeRole"": ""guildChair"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-001-hub-guildChair-normal.png,False
CM-001,CM-001-hub-ordinary-normal,room_financial,"{""manifestId"": ""CM-001"", ""incomeRole"": ""ordinary"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-001-hub-ordinary-normal.png,False
CM-011,CM-011-anchor-normal,room_financial,"{""manifestId"": ""CM-011"", ""incomeRole"": ""anchor"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-011-anchor-normal.png,False
CM-011,CM-011-guildChair-normal,room_financial,"{""manifestId"": ""CM-011"", ""incomeRole"": ""guildChair"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-011-guildChair-normal.png,False
CM-011,CM-011-ordinary-normal,room_financial,"{""manifestId"": ""CM-011"", ""incomeRole"": ""ordinary"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-011-ordinary-normal.png,False
CM-012,CM-012-anchor-empty,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""anchor"", ""state"": ""empty"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-anchor-empty.png,False
CM-012,CM-012-anchor-error,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""anchor"", ""state"": ""error"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-anchor-error.png,False
CM-012,CM-012-anchor-loading,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""anchor"", ""state"": ""loading"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-anchor-loading.png,False
CM-012,CM-012-anchor-noAccount,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""anchor"", ""state"": ""noAccount"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-anchor-noAccount.png,False
CM-012,CM-012-anchor-normal,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""anchor"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-anchor-normal.png,False
CM-012,CM-012-anchor-unknown,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""anchor"", ""state"": ""unknown"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-anchor-unknown.png,False
CM-012,CM-012-guildChair-normal,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""guildChair"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-guildChair-normal.png,False
CM-012,CM-012-guildChair-unknown,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""guildChair"", ""state"": ""unknown"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-guildChair-unknown.png,False
CM-012,CM-012-ordinary-normal,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""ordinary"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-ordinary-normal.png,False
CM-012,CM-012-ordinary-unknown,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""ordinary"", ""state"": ""unknown"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-ordinary-unknown.png,False
CM-012,CM-012-payout-alipay-anchor-normal,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""anchor"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-payout-alipay-anchor-normal.png,False
CM-012,CM-012-payout-bank-anchor-normal,room_financial,"{""manifestId"": ""CM-012"", ""incomeRole"": ""anchor"", ""state"": ""normal"", ""writeOperationsAllowed"": false, ""realPayoutOrLedgerEvidence"": false}",renders/resume22-final-states/390x844-text1.0/CM-012-payout-bank-anchor-normal.png,False
RM-004,RM-004-listener-interactions,room_financial,"{""manifestId"": ""RM-004"", ""roomRole"": ""listener"", ""state"": ""normal"", ""surface"": ""interactions"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-004-listener-interactions.png,False
RM-004,RM-004-listener-tools,room_financial,"{""manifestId"": ""RM-004"", ""roomRole"": ""listener"", ""state"": ""normal"", ""surface"": ""tools"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-004-listener-tools.png,False
RM-004,RM-004-moderator-interactions,room_financial,"{""manifestId"": ""RM-004"", ""roomRole"": ""moderator"", ""state"": ""normal"", ""surface"": ""interactions"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-004-moderator-interactions.png,False
RM-004,RM-004-moderator-tools,room_financial,"{""manifestId"": ""RM-004"", ""roomRole"": ""moderator"", ""state"": ""normal"", ""surface"": ""tools"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-004-moderator-tools.png,False
RM-004,RM-004-owner-interactions,room_financial,"{""manifestId"": ""RM-004"", ""roomRole"": ""owner"", ""state"": ""normal"", ""surface"": ""interactions"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-004-owner-interactions.png,False
RM-004,RM-004-owner-tools,room_financial,"{""manifestId"": ""RM-004"", ""roomRole"": ""owner"", ""state"": ""normal"", ""surface"": ""tools"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-004-owner-tools.png,False
RM-004,RM-004-platformModerator-interactions,room_financial,"{""manifestId"": ""RM-004"", ""roomRole"": ""platformModerator"", ""state"": ""normal"", ""surface"": ""interactions"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-004-platformModerator-interactions.png,False
RM-004,RM-004-platformModerator-tools,room_financial,"{""manifestId"": ""RM-004"", ""roomRole"": ""platformModerator"", ""state"": ""normal"", ""surface"": ""tools"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-004-platformModerator-tools.png,False
RM-005,RM-005-listener-approved,room_financial,"{""manifestId"": ""RM-005"", ""roomRole"": ""listener"", ""state"": ""approved"", ""surface"": ""mic"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-005-listener-approved.png,False
RM-005,RM-005-listener-available,room_financial,"{""manifestId"": ""RM-005"", ""roomRole"": ""listener"", ""state"": ""normal"", ""surface"": ""mic"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-005-listener-available.png,False
RM-005,RM-005-listener-pending,room_financial,"{""manifestId"": ""RM-005"", ""roomRole"": ""listener"", ""state"": ""pending"", ""surface"": ""mic"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-005-listener-pending.png,False
RM-005,RM-005-listener-rejected,room_financial,"{""manifestId"": ""RM-005"", ""roomRole"": ""listener"", ""state"": ""rejected"", ""surface"": ""mic"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-005-listener-rejected.png,False
RM-005,RM-005-moderator-direct,room_financial,"{""manifestId"": ""RM-005"", ""roomRole"": ""moderator"", ""state"": ""normal"", ""surface"": ""mic"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-005-moderator-direct.png,False
RM-005,RM-005-owner-direct,room_financial,"{""manifestId"": ""RM-005"", ""roomRole"": ""owner"", ""state"": ""normal"", ""surface"": ""mic"", ""actualPanelOpened"": true}",renders/resume22-final-states/390x844-text1.0/RM-005-owner-direct.png,False
